id;tokens;original;classe;emojis
797264258895671296;rea potato-head doesnt rea get yet wil wil lat;RT @AlbertaMajority: Sad really, PM Potato-Head doesn't really "get it yet"... but he WILL and by then it will be too late! 😢 https://t.co/…;negative;negative 
796628649722187778;god put think yay anim anyth bet right tear min;@finestimaginary oh my god, I put it on thinking "yay animals" and "anything is better than Trump right now" - I was in tears 5 mins in 😭;negative;negative 
797152866611953664;spot glasgow;RT @The45Storm: Spotted in Glasgow 😳  #Trump https://t.co/mL07Dy6A9g;negative;negative 
797235314628722689;obam every singl on tel obam legit canot believ actua hap;RT @SmithJakely: These pics of Obama and Trump 😢 in every single one you can tell Obama legit cannot believe this is actually happen… ;negative;negative 
796564660069634049;mis obam already scar witn next presid;RT @NadiaHDanga: Missing Obama already. Scared to witness #DonaldTrump as the next President 😱 #Trump https://t.co/uK2jmRe59D;negative;negative 
796808908325212162;no_ doubt wil qual wom presid fut stop divid dim;I have no doubt we will see a qualified woman president in the WH in the future. Stop being divisive and dim. 😒 https://t.co/WtSZpTWWyv;negative;negative 
796560686742728708;snowflak wil job start rol waithapy perhap not_ might cut protest tim;All da snowflakes will ❤️ #Trump When jobs start rolling N. Oh wait, perhaps not!! Might cut n2 protest time?!😬😡… https://t.co/XgYUwKPa66;negative;negative negative 
796513677801377792;today sad day specia mexico ricardocavolo mexico muro wal ilust art;RT @RicardoCavolo: Today is a sad day specially for Mexico 🔥😓🔥 #ricardocavolo #mexico #muro #wall #trump #illustation #art https://t.co/Ra7…;negative;negative 
796797560144990208;wish wish someon would try especia man boy hel break los;RT @s0ulamazingg___: I wish. I WISH. Someone would try me or ESPECIALLY my man 😤 boy all hell is breaking loose. https://t.co/reTT0BGzZC;negative;negative 
796681859610583040;flufyfursday patrol windowsil zomb somewh know zshq lovetumpsh;RT @fluffybasil: #fluffyfursday patrol on the windowsill. That zomb #trump is out there somewhere I know 😨 #zshq #lovettumpshate @hugo4de @…;negative;negative 
796867847456772096;cant writ exam profes cav;RT @pammustard: Can't write an exam because Trump won? And a professor caves to it? 😨 https://t.co/hnc4DynLyy;negative;negative 
796573715484016640;stop report talk protest that want at cours stil hat;@CNN @JeffreyToobin STOP reporting and talking about the protests. That's what they want is attention. Of course you all still hate Trump 😒;negative;negative 
796611266697658368;conzin;What coonzine you. 😒 https://t.co/GbLlzEHgnB;negative;negative 
796547187836649472;step-sister told dad vot hes ben mad day would nev vot;My step-sister told my dad that I voted for Trump and he's been mad at me all day. TF I WOULD NEVER VOTE FOR HIM 😤;negative;negative 
796806646647373825;wrong suc country world los uselection2016;Wrong, @POTUS, if #Trump succeeds then the country and the world loses... 😞 @nytimes #USElection2016;negative;negative 
796777449853947904;theyv suspend eastwod acount bastard tel tru;RT @TonyLocke4: What they've suspended Clint Eastwood's account ? Bastards just for telling the truth 😳 https://t.co/obeP8uaVwd;negative;negative 
796804727895826432;anoth word shut list think answerdumb;Another words. Shut up, listen and think before you answer...Dumb ass. 😒 https://t.co/8E3xnq1t85;negative;negative 
796717407092015104;god peopl worst hum bigest piec shit everyon know;@ohmygouldness Trump being good with people my ass 😭 he is the worst human being the biggest piece of shit and everyone knows that 😔;negative;negative negative 
796850313198178304;vinb mak americ gre build wal around tow electr volt;#vinb HOW TO MAKE AMERICA GREAT AGAIN build a wall around Trump towers and electrify it with 100000 volts 😬#Trump;negative;negative 
796573648832188416;honest ned;honestly needed this 😭 https://t.co/R3u85QdBYi;negative;negative 
796749886276468738;also amaz many lov obam presid lot yal said wasnt anyth;I also am amazed how so many ppl love Obama now that Trump is about to be President and a lot of yall said he wasn't doing anything 😒;negative;negative 
796800961264099328;way dep rea doesnt clu;Trump in way out of his depth. He really doesn't have a clue 😕 https://t.co/fMjuyuizps;negative;negative 
796786496619606020;dont rememb congrat;RT @tobialaofin: Don't remember Trump congratulating you 😒 https://t.co/FpEQk1QAay;negative;negative 
797126140062220289;americ beg mak sick bye bye everyon eq welcom rac;America began to make me sick again 😷 ..  Bye bye everyone equals, and welcome again for the Racism 😒👎🏼💔 #Trump… https://t.co/NNRsgzC91P;negative;negative 
796510240439238656;let hop brok system us her post neolib revolv 1/9;Let's hope you broke the system USA. Here's to post neoliberalism & the #Revolution #11/9 #Trump 😯 https://t.co/yRajxhOKkC;negative;negative 
796867384804069376;not_ ev shak dud hand;trump not even shaking my dude hand 😒 https://t.co/yoiVk5TMfG;negative;negative 
796549908337659905;today ask tabl com celebr lik hel yeah oth left;Today I asked some of my tables if they were coming to celebrate because trump won Some were like hell yeah and others left me $2 😬;negative;negative 
796895516193935361;spent 2hundred thousand dol son stat duk get win cla;I've spent over 2hundred thousand dollars for my son to go to Penn State and DUKE, get your winning ass to class 😡 https://t.co/AfBBxuaFtO;negative;negative 
796748742137442304;hop ban twit dumb asf folow everyon els say;I hope trump bans Twitter bc all of you are dumb asf and follow what everyone else says 😩;negative;negative 
796641799305465856;fotb world react trumppresid;The football world reacts to #TrumpPresident ▶️ https://t.co/i5PSk3B9Fv 😕 ⚽;negative;negative 
796796993091858432;litera ter heartbreak trump americ;RT @mitchellmoffit: This is literally terrifying and heartbreaking 😢 "Day 1 In Trump's America"  https://t.co/jsw3SDCnwS;negative;negative 
796775543966433280;fuck endors baltim riot;Fuck @newbalance for endorsing Trump and Baltimore riots 😡;negative;negative 
796560798030012416;suport bar not_ real big dif betw not_ try forc idea;How does the Trump supporter at the bar not realize the big difference  between him and me is that I'm not trying to force my ideas on him 😒;negative;negative 
796880327742472197;job suport anti-establishmentby giv old rich whit mal exact want show;Good job #trump supporters being anti-establishment...by giving an older rich white male exactly what he wanted. U showed em. 😒✌;negative;negative 
796751229439410176;near cri knope2020;Nearly cried 😞 #knope2020 https://t.co/weEvBR9jAd;negative;negative 
796773277846872064;damn;RT @MikeyJMichel: 😭😭😭 damn https://t.co/A6pYnNAKRd;negative;negative 
797242616228126720;anyon ses hasht ned screnshot twet report twit;RT @DaHonestyPolicy: 😲 Anyone who sees this hashtag needs to screenshot tweet and report to Twitter 😡 https://t.co/W3IMRy9mNk;negative;negative negative 
797099861136969728;prety crazy get rid birthcontrol fre without congr first act yal caref;RT @YoungSpittah92: It's pretty crazy that #trump can get rid of #birthcontrol being free without congress. First act....😳 🇺🇸Y'all be caref…;negative;negative 
796850175293722624;golyevery photo saw obam todayobam lok lik swalow every lie ev told;Good golly.....EVERY photo I saw of Obama and Trump today...Obama looked like he swallowed every lie he ever told 😳;negative;negative 
796770035184320513;nev ben proud californ ind wrest ey spectac try work;RT @mipsytipsy: "Never been more proud to be Californian." indeed.  now to wrest my eyes from the spectacle, and try to do work. 😕 https://…;negative;negative 
796897379937087488;theyr protest downtown tuls ant wish could stepdad would kil;RT @midknightniall: theyre having a protest here in downtown tulsa for anti trump and i wish i could go but my stepdad would kill me 😩;negative;negative 
796844339284549636;cant ev imagin out conserv busines pul stunt;😡 @mattmaloney @Grubhub @Grubhub_Care can't even imagine the outrage if conservative businesses pulled a BS stunt l… https://t.co/kB3pjHzyaR;negative;negative 
796796708407693313;ugh sick;Ugh. I'm sick all over again. 😳 https://t.co/UodxYJefu9;negative;negative 
797157158202785792;spot glasgow;RT @The45Storm: Spotted in Glasgow 😳  #Trump https://t.co/mL07Dy6A9g;negative;negative 
796786461987115008;okay dont ev fuck know anym;😨 Okay, I... I don't even fucking know anymore. https://t.co/GUmkWS1LkG;negative;negative 
796782529294385152;many area liv;RT @buddythechud: Not very many areas for me to live 😞 https://t.co/WBT6WhpErg;negative;negative 
797231079371309057;lost obam 208 2016 gue rea cant spel without;RT @TBUBREEZY: HILLARY LOST TO OBAMA IN 2008 AND TRUMP IN 2016?? 😭 I Guess You Really Can't Spell Hillary Without 2 L's 😰😰;negative;negative 
796880232280104960;man trol got rac conserv whit shok;this man is a troll 😭 he got all the racist and conservative white ppl shook https://t.co/aZaekTOVyG;negative;negative 
796816289847197696;litera ter heartbreak trump americ;RT @mitchellmoffit: This is literally terrifying and heartbreaking 😢 "Day 1 In Trump's America"  https://t.co/jsw3SDCnwS;negative;negative 
797135914380169216;learn americ elect pot doesnt lik who transl;@RickSalcedoTx @jaketapper @alfranken Now we learn, America elected a POTUS that "Doesn't like to Read" 😰 So who's translating for #Trump? 😕;negative;negative negative 
796895624608227328;unaceiv bet lov buly;Unacceptable. Do better, Trump lovers. 😡 #bullies https://t.co/Oui3gpkQdW;negative;negative 
797120852991102976;presplay wtfpostoftheday warn graph protest lift skirt tak;#PressPlay ▶🎬🎥 #WTFPOSTOFTHEDAY😳😨😠 💥WARNING VERY #GRAPHIC #Trump protester lifts skirt... Takes… https://t.co/rb032oLB1U;negative;negative negative negative 
796652161505464320;shit wasnt dream trump2016;Oh shit, it wasn't a dream 😩 #trump #trump2016 https://t.co/BXMTPTEw7N;negative;negative 
796775280903864321;her fut lok lik lead fre world presid;RT @earthbeautles: Heres What The Future Looks Like With Trump The Leader Of The Free World  😲😲😱😱💬💬🇺🇸🇺🇸 #Trump #President   https://t.co/bo…;negative;negative 
797231277376237568;damn thought leaving‼️‼️‼️‼️‼️‼️;DAMN😱😱😱😱😱😱 THOUGHT SHE WAS LEAVING‼️‼️‼️‼️‼️‼️ https://t.co/gM2Eq2plbD;negative;negative 
796751161948835840;walah fan try threatening hurt famy fly back louisian hurt yal as dont play shit;Wallah if any Donald Trump fans try threatening or hurt my family I'll fly back to Louisiana and hurt y'all asses I don't play that shit 😤;negative;negative 
796900310589394948;yal know worst year ev becom presid die smh;y'all know this is the worst year ever when trump becomes president and Prince dies. smh 😒;negative;negative 
796865068478726144;obam every singl on tel obam legit canot believ actua hap;RT @SmithJakely: These pics of Obama and Trump 😢 in every single one you can tell Obama legit cannot believe this is actually happen… ;negative;negative 
796797039090761728;tad iron talk abt disrespect presid gop spent year disrespect obam;@EthanCarterSP @mattcl218 @MaddowBlog A tad ironic talking abt disrespecting president when #Trump & GOP spent years disrespecting  Obama😒;negative;negative 
796765014841561088;talk elect busin comun cla shock many suport;So we're talking about the election in my business communication class and I'm shocked at how many trump supporters are in here 😒;negative;negative 
796852449302691840;plan receiv wat canon salut laguardiaairport depart whiteh trumpprotest trump;RT @UAVPILOT07: #Trump plane receives water cannon salute at #LaguardiaAirport  As he departs for the #WhiteHouse  😑😒 #TrumpProtest #TrumpP…;negative;negative 
797097650877300736;prety crazy get rid birthcontrol fre without congr first act yal caref;RT @YoungSpittah92: It's pretty crazy that #trump can get rid of #birthcontrol being free without congress. First act....😳 🇺🇸Y'all be caref…;negative;negative 
